date,time,apparentTemperature,cloudCover,dewPoint,humidity,precipProbability,precipIntensity,temperature,uvIndex,visibility,windBearing,windSpeed,timestamp
2016-08-01,2016-08-01T12:00:00,28.98,,13.97,0.4,0,0,28.98,,10.01,,,1470067200
2016-08-02,2016-08-02T12:00:00,20.98,0.75,13.99,0.64,0,0,20.98,4,10.01,221,2.6,1470153600
2016-08-03,2016-08-03T12:00:00,23.01,0,15.99,0.65,0,0,22.97,6,6,0,2.1,1470240000
2016-08-04,2016-08-04T12:00:00,28.27,,15.98,0.48,0,0,27.98,,10.01,41,5.7,1470326400
2016-08-05,2016-08-05T12:00:00,30.98,,14.97,0.38,0,0,30.98,,10.01,30,4.6,1470412800
2016-08-06,2016-08-06T12:00:00,33.96,,14.96,0.32,0,0,33.96,,10.01,0,5.7,1470499200
2016-08-07,2016-08-07T12:00:00,19.98,0.75,13.99,0.68,0,0,19.98,4,10.01,161,2.6,1470585600
2016-08-08,2016-08-08T12:00:00,20.98,0.75,12.99,0.6,0,0,20.98,4,10.01,350,2.1,1470672000
2016-08-09,2016-08-09T12:00:00,21.98,,4.99,0.33,0,0,21.98,,10.01,161,6.7,1470758400
2016-08-10,2016-08-10T12:00:00,22.97,,7.99,0.38,0,0,22.97,,10.01,170,3.1,1470844800
2016-08-11,2016-08-11T12:00:00,22.97,,6.98,0.36,0,0,22.97,,10.01,60,3.6,1470931200
2016-08-12,2016-08-12T12:00:00,26.97,,6.98,0.28,0,0,26.97,,10.01,41,3.6,1471017600
2016-08-13,2016-08-13T12:00:00,26.97,,10.98,0.37,0,0,26.97,,10.01,30,4.6,1471104000
2016-08-14,2016-08-14T12:00:00,30.98,0.44,14.97,0.38,0,0,30.98,5,10.01,60,4.6,1471190400
2016-08-15,2016-08-15T12:00:00,32.53,0.75,20.98,0.59,0,0,29.97,4,10.01,110,3.6,1471276800
2016-08-16,2016-08-16T12:00:00,30.27,,18.98,0.55,0,0,28.98,,10.01,20,4.1,1471363200
2016-08-17,2016-08-17T12:00:00,32.53,0.75,20.98,0.59,0,0,29.97,4,10.01,270,3.6,1471449600
2016-08-18,2016-08-18T12:00:00,24.97,0.75,13.98,0.51,0,0,24.97,4,10.01,110,2.6,1471536000
2016-08-19,2016-08-19T12:00:00,22.28,1,17.99,0.78,0,0,21.98,4,10.01,41,2.6,1471622400
2016-08-20,2016-08-20T12:00:00,19.09,1,15.99,0.83,0,0,18.98,4,10.01,210,8.21,1471708800
2016-08-21,2016-08-21T12:00:00,16.97,0.44,6.99,0.52,0,0,16.97,6,10.01,191,5.7,1471795200
2016-08-22,2016-08-22T12:00:00,18.98,,3.0,0.35,0,0,18.98,,10.01,,,1471881600
2016-08-23,2016-08-23T12:00:00,22.97,,4.99,0.31,0,0,22.97,,10.01,30,3.6,1471968000
2016-08-24,2016-08-24T12:00:00,25.98,,9.98,0.37,0,0,25.98,,10.01,30,6.2,1472054400
2016-08-25,2016-08-25T12:00:00,30.98,,14.97,0.38,0,0,30.98,,10.01,30,3.6,1472140800
2016-08-26,2016-08-26T12:00:00,35.66,0.19,16.96,0.34,0,0,34.98,7,10.01,30,4.6,1472227200
2016-08-27,2016-08-27T12:00:00,31.98,0.75,11.97,0.3,0,0,31.98,5,10.01,41,7.7,1472313600
2016-08-28,2016-08-28T12:00:00,19.24,1,16.99,0.88,0,0,18.98,4,5.01,210,3.1,1472400000
2016-08-29,2016-08-29T12:00:00,14.98,1,14.0,0.94,0,0,14.97,4,7,341,3.1,1472486400
2016-08-30,2016-08-30T12:00:00,15.98,1,13.0,0.83,0,0,15.98,4,10.01,300,4.6,1472572800
2016-08-31,2016-08-31T12:00:00,20.98,0.75,13.99,0.64,0,0,20.98,5,10.01,,,1472659200
2016-09-01,2016-09-01T12:00:00,24.97,0.75,13.98,0.51,0,0,24.97,5,10.01,41,2.1,1472745600
2016-09-02,2016-09-02T12:00:00,23.01,0.75,15.99,0.65,0,0,22.97,5,10.01,230,6.7,1472832000
2016-09-03,2016-09-03T12:00:00,12.98,1,11.99,0.94,0,0,12.98,4,7,221,5.7,1472918400
2016-09-04,2016-09-04T12:00:00,12.98,1,10.99,0.88,0,0,12.98,4,10.01,210,4.6,1473004800
2016-09-05,2016-09-05T12:00:00,10.97,1,9.99,0.94,0,0,10.97,4,2.99,230,3.1,1473091200
2016-09-06,2016-09-06T12:00:00,15.98,0.44,5.0,0.48,0,0,15.98,6,10.01,210,4.1,1473177600
2016-09-07,2016-09-07T12:00:00,19.98,,1.99,0.3,0,0,19.98,,10.01,,,1473264000
2016-09-08,2016-09-08T12:00:00,21.98,,2.99,0.29,0,0,21.98,,10.01,90,2.6,1473350400
2016-09-09,2016-09-09T12:00:00,25.98,,6.98,0.3,0,0,25.98,,10.01,41,2.6,1473436800
2016-09-10,2016-09-10T12:00:00,29.97,,12.98,0.35,0,0,29.97,,10.01,20,4.6,1473523200
2016-09-11,2016-09-11T12:00:00,32.38,,16.97,0.41,0,0,31.98,,10.01,41,4.6,1473609600
2016-09-12,2016-09-12T12:00:00,36.3,,15.96,0.31,0,0,35.99,,10.01,11,9.8,1473696000
2016-09-13,2016-09-13T12:00:00,23.97,,9.98,0.41,0,0,23.97,,10.01,191,10.3,1473782400
2016-09-14,2016-09-14T12:00:00,24.04,,4.99,0.29,,,24.04,,10.01,191,4.6,1473868800
2016-09-15,2016-09-15T12:00:00,24.97,,6.98,0.32,0,0,24.97,,10.01,150,3.6,1473955200
2016-09-16,2016-09-16T12:00:00,27.98,,7.98,0.28,0,0,27.98,,10.01,80,2.6,1474041600
2016-09-17,2016-09-17T12:00:00,30.98,,13.97,0.36,0,0,30.98,,10.01,41,4.6,1474128000
2016-09-18,2016-09-18T12:00:00,37.66,0,19.97,0.42,0,0,34.98,9,8,200,4.6,1474214400
2016-09-19,2016-09-19T12:00:00,24.04,,10.98,0.44,,,24.04,,10.01,170,7.7,1474300800
2016-09-20,2016-09-20T12:00:00,24.97,,4.0,0.26,0,0,24.97,,10.01,140,4.6,1474387200
2016-09-21,2016-09-21T12:00:00,28.98,,5.98,0.23,0,0,28.98,,10.01,50,5.09,1474473600
2016-09-22,2016-09-22T12:00:00,28.98,,11.97,0.35,0,0,28.98,,10.01,30,4.6,1474560000
2016-09-23,2016-09-23T12:00:00,30.98,,10.97,0.29,0,0,30.98,,10.01,200,4.1,1474646400
2016-09-24,2016-09-24T12:00:00,23.97,,12.99,0.5,0,0,23.97,,10.01,210,5.09,1474732800
2016-09-25,2016-09-25T12:00:00,23.97,,5.99,0.31,0,0,23.97,,10.01,180,3.1,1474819200
2016-09-26,2016-09-26T12:00:00,29.06,,0.0,0.15,,,29.06,,10.01,,0,1474905600
2016-09-27,2016-09-27T12:00:00,31.98,,5.97,0.2,0,0,31.98,,10.01,20,2.1,1474992000
2016-09-28,2016-09-28T12:00:00,32.98,,12.97,0.3,0,0,32.98,,10.01,41,3.6,1475078400
2016-09-29,2016-09-29T12:00:00,34.98,0,11.96,0.25,0,0,34.98,10,9,270,2.1,1475164800
2016-09-30,2016-09-30T12:00:00,19.24,1,16.99,0.88,0,0,18.98,5,9.99,101,2.06,1475251200
2016-10-01,2016-10-01T12:00:00,29.44,,16.97,0.48,0,0,28.98,,10.01,,,1475337600
2016-10-02,2016-10-02T12:00:00,31.37,0.25,16.97,0.43,0,0,30.98,8,10.01,41,6.7,1475420400
2016-10-03,2016-10-03T12:00:00,20.49,1,19.0,0.94,0,0,19.98,5,10.01,0,1.5,1475506800
2016-10-04,2016-10-04T12:00:00,24.35,0.75,18.99,0.74,0,0,23.97,6,10.01,90,2.06,1475593200
2016-10-05,2016-10-05T12:00:00,22.97,0.75,14.99,0.61,0,0,22.97,6,10.01,240,7.2,1475679600
2016-10-06,2016-10-06T12:00:00,18.98,0.75,13.0,0.68,0,0,18.98,6,10.01,230,6.7,1475766000
2016-10-07,2016-10-07T12:00:00,23.97,0.19,11.98,0.47,0,0,23.97,9,10.01,30,2.6,1475852400
2016-10-08,2016-10-08T12:00:00,23.97,0.63,11.98,0.47,,,23.97,7,10.01,170,5.7,1475938800
2016-10-09,2016-10-09T12:00:00,26.97,0.13,6.98,0.28,0,0,26.97,10,10.01,120,3.6,1476025200
2016-10-10,2016-10-10T12:00:00,30.98,0.75,8.97,0.26,0,0,30.98,6,10.01,71,4.1,1476111600
2016-10-11,2016-10-11T12:00:00,29.12,0.75,15.98,0.45,0,0,28.98,6,10.01,71,6.2,1476198000
2016-10-12,2016-10-12T12:00:00,26.34,0.44,18.99,0.65,0,0,25.98,8,10.01,110,7.2,1476284400
2016-10-13,2016-10-13T12:00:00,28.46,0.75,19.99,0.66,0,0,26.97,6,10.01,60,2.6,1476370800
2016-10-14,2016-10-14T12:00:00,33.27,0.44,21.99,0.62,0,0,29.97,8,10.01,60,2.6,1476457200
2016-10-15,2016-10-15T12:00:00,30.64,0.44,21.99,0.7,0,0,27.98,8,10.01,60,7.2,1476543600
2016-10-16,2016-10-16T12:00:00,39.51,0.75,21.97,0.47,0,0,34.98,6,10.01,11,7.7,1476630000
2016-10-17,2016-10-17T12:00:00,40.61,0.75,22.96,0.5,0,0,34.98,6,10.01,30,4.6,1476716400
2016-10-18,2016-10-18T12:00:00,40.61,0.63,22.96,0.5,0,0,34.98,7,10.01,0,4.6,1476802800
2016-10-19,2016-10-19T12:00:00,41.91,0.19,24.97,0.6,0,0,33.96,10,10.01,341,6.2,1476889200
2016-10-20,2016-10-20T12:00:00,26.05,0.75,15.98,0.54,0,0,25.98,6,10.01,200,7.7,1476975600
2016-10-21,2016-10-21T12:00:00,24.97,0.25,13.98,0.51,0,0,24.97,9,10.01,170,2.6,1477062000
2016-10-22,2016-10-22T12:00:00,27.98,,12.98,0.4,0,0,27.98,,10.01,120,2.6,1477148400
2016-10-23,2016-10-23T12:00:00,34.37,0.13,19.97,0.49,,,32.18,10,,30,4.6,1477234800
2016-10-24,2016-10-24T12:00:00,39.19,0.25,22.38,0.5,,,34.39,10,,30,5.09,1477321200
2016-10-25,2016-10-25T12:00:00,23.64,1,21.0,0.89,0,0,22.97,5,8,80,3.1,1477407600
2016-10-26,2016-10-26T12:00:00,21.59,1,20.0,0.94,0,0,20.98,5,7,200,6.2,1477494000
2016-10-27,2016-10-27T12:00:00,21.98,0.75,13.99,0.61,0,0,21.98,6,10.01,210,8.21,1477580400
2016-10-28,2016-10-28T12:00:00,20.98,0.19,5.99,0.38,0,0,20.98,10,10.01,170,4.6,1477666800
2016-10-29,2016-10-29T12:00:00,24.97,,7.99,0.34,0,0,24.97,,10.01,90,3.6,1477753200
2016-10-30,2016-10-30T12:00:00,28.27,0.25,15.98,0.48,0,0,27.98,10,10.01,41,3.1,1477839600
2016-10-31,2016-10-31T12:00:00,34.14,0.75,19.97,0.49,0,0,31.98,6,10.01,30,5.7,1477926000
2016-11-01,2016-11-01T12:00:00,37.28,,20.97,0.47,0,0,33.96,,10.01,0,8.8,1478012400
2016-11-02,2016-11-02T12:00:00,19.98,0.75,13.99,0.68,0,0,19.98,6,10.01,180,7.7,1478098800
2016-11-03,2016-11-03T12:00:00,22.97,,7.99,0.38,0,0,22.97,,10.01,101,4.1,1478185200
2016-11-04,2016-11-04T12:00:00,26.97,,7.98,0.3,0,0,26.97,,10.01,140,2.6,1478271600
2016-11-05,2016-11-05T12:00:00,29.97,,12.98,0.35,0,0,29.97,,10.01,11,1.55,1478358000
2016-11-06,2016-11-06T12:00:00,33.47,,18.97,0.46,0,0,31.98,,10.01,50,5.7,1478444400
2016-11-07,2016-11-07T12:00:00,36.45,0.25,19.97,0.44,0,0,33.96,10,10.01,30,4.6,1478530800
2016-11-08,2016-11-08T12:00:00,24.47,0.75,19.99,0.79,0,0,23.97,7,10.01,230,3.6,1478617200
2016-11-09,2016-11-09T12:00:00,32.53,0.75,20.98,0.59,0,0,29.97,7,10.01,0,2.6,1478703600
2016-11-10,2016-11-10T12:00:00,33.72,0.75,20.98,0.55,0,0,30.98,7,10.01,41,2.1,1478790000
2016-11-11,2016-11-11T12:00:00,20.49,0.19,19.0,0.94,0,0,19.98,10,10.01,60,3.6,1478876400
2016-11-12,2016-11-12T12:00:00,29.23,0.75,18.98,0.58,0,0,27.98,7,10.01,170,1.02,1478962800
2016-11-13,2016-11-13T12:00:00,33.27,0.44,21.99,0.62,0,0,29.97,9,10.01,60,3.6,1479049200
2016-11-14,2016-11-14T12:00:00,31.34,0.75,20.99,0.62,0,0,28.98,7,10.01,41,4.6,1479135600
2016-11-15,2016-11-15T12:00:00,27.59,1,22.0,0.79,0,0,25.98,5,10.01,191,4.6,1479222000
2016-11-16,2016-11-16T12:00:00,29.83,,17.98,0.52,0,0,28.98,,10.01,161,4.1,1479308400
2016-11-17,2016-11-17T12:00:00,24.35,0.75,18.99,0.74,0,0,23.97,7,10.01,191,8.8,1479394800
2016-11-18,2016-11-18T12:00:00,20.98,0.5,4.01,0.33,0,0,20.98,8,10.01,180,4.6,1479481200
2016-11-19,2016-11-19T12:00:00,25.98,,10.98,0.39,0,0,25.98,,10.01,41,4.1,1479567600
2016-11-20,2016-11-20T12:00:00,29.97,0.75,14.97,0.4,0,0,29.97,7,10.01,41,5.09,1479654000
2016-11-21,2016-11-21T12:00:00,32.98,0.19,11.96,0.28,0,0,32.98,11,10.01,161,3.1,1479740400
2016-11-22,2016-11-22T12:00:00,25.98,0.75,14.98,0.51,0,0,25.98,7,10.01,161,5.09,1479826800
2016-11-23,2016-11-23T12:00:00,27.98,0.13,8.98,0.3,0,0,27.98,11,10.01,170,3.1,1479913200
2016-11-24,2016-11-24T12:00:00,31.98,0.63,14.97,0.36,0,0,31.98,8,10.01,50,3.6,1479999600
2016-11-25,2016-11-25T12:00:00,24.6,1,21.0,0.84,0,0,23.97,5,10.01,221,4.6,1480086000
2016-11-26,2016-11-26T12:00:00,35.78,0.63,21.98,0.56,0,0,31.98,8,10.01,11,4.6,1480172400
2016-11-27,2016-11-27T12:00:00,37.88,0.75,23.97,0.63,0,0,31.98,7,10.01,20,5.7,1480258800
2016-11-28,2016-11-28T12:00:00,31.23,0.75,22.98,0.74,0,0,27.98,7,10.01,,0,1480345200
2016-11-29,2016-11-29T12:00:00,32.53,0.75,20.98,0.59,0,0,29.97,7,10.01,161,6.7,1480431600
2016-11-30,2016-11-30T12:00:00,29.83,,17.98,0.52,0,0,28.98,,10.01,110,2.6,1480518000
2016-12-01,2016-12-01T12:00:00,32.53,,20.98,0.59,0,0,29.97,,10.01,71,4.1,1480604400
2016-12-02,2016-12-02T12:00:00,37.02,0.19,21.98,0.53,0,0,32.98,11,10.01,30,6.2,1480690800
2016-12-03,2016-12-03T12:00:00,24.74,1,22.0,0.89,0,0,23.97,5,10.01,240,3.1,1480777200
2016-12-04,2016-12-04T12:00:00,32.53,0.75,20.98,0.59,0,0,29.97,7,10.01,230,3.1,1480863600
2016-12-05,2016-12-05T12:00:00,33.01,0.19,19.98,0.52,0,0,30.98,11,10.01,30,4.1,1480950000
2016-12-06,2016-12-06T12:00:00,20.64,1,19.98,1.0,0,0,19.98,5,9,170,5.09,1481036400
2016-12-07,2016-12-07T12:00:00,34.11,0.75,22.98,0.66,0,0,29.97,7,10.01,60,3.6,1481122800
2016-12-08,2016-12-08T12:00:00,23.64,1,21.0,0.89,0,0,22.97,5,10.01,60,2.6,1481209200
2016-12-09,2016-12-09T12:00:00,24.74,1,22.0,0.89,0,0,23.97,5,10.01,71,2.1,1481295600
2016-12-10,2016-12-10T12:00:00,32.72,0.75,22.98,0.7,0,0,28.98,7,10.01,311,1.5,1481382000
2016-12-11,2016-12-11T12:00:00,28.79,0.75,20.99,0.7,0,0,26.97,7,10.01,221,4.1,1481468400
2016-12-12,2016-12-12T12:00:00,33.01,0.19,19.98,0.52,0,0,30.98,11,10.01,341,2.06,1481554800
2016-12-13,2016-12-13T12:00:00,37.02,0.19,21.98,0.53,0,0,32.98,11,10.01,0,2.6,1481641200
2016-12-14,2016-12-14T12:00:00,25.98,0.25,10.98,0.39,0,0,25.98,10,10.01,170,6.2,1481727600
2016-12-15,2016-12-15T12:00:00,27.98,,9.97,0.33,0,0,27.98,,10.01,161,4.1,1481814000
2016-12-16,2016-12-16T12:00:00,30.77,0.5,19.98,0.58,0,0,28.98,8,10.01,60,5.09,1481900400
2016-12-17,2016-12-17T12:00:00,34.54,0.75,21.98,0.59,0,0,30.98,7,10.01,30,6.7,1481986800
2016-12-18,2016-12-18T12:00:00,34.54,0.75,21.98,0.59,,,30.98,7,10.01,0,3.1,1482073200
2016-12-19,2016-12-19T12:00:00,21.59,1,20.0,0.94,0,0,20.98,5,10.01,191,7.2,1482159600
2016-12-20,2016-12-20T12:00:00,32.53,0.19,20.98,0.59,0,0,29.97,11,10.01,140,1.55,1482246000
2016-12-21,2016-12-21T12:00:00,35.46,0.75,22.97,0.63,0,0,30.98,7,10.01,60,3.1,1482332400
2016-12-22,2016-12-22T12:00:00,35.78,0.44,21.98,0.56,0,0,31.98,9,10.01,20,4.1,1482418800
2016-12-23,2016-12-23T12:00:00,37.02,0.75,21.98,0.53,0,0,32.98,7,10.01,0,6.2,1482505200
2016-12-24,2016-12-24T12:00:00,35.46,0.44,22.97,0.63,0,0,30.98,9,10.01,50,4.1,1482591600
2016-12-25,2016-12-25T12:00:00,38.24,0.44,21.98,0.5,0,0,33.96,9,10.01,350,5.09,1482678000
2016-12-26,2016-12-26T12:00:00,40.61,0.19,22.96,0.5,0,0,34.98,10,10.01,11,7.2,1482764400
2016-12-27,2016-12-27T12:00:00,23.64,0.75,21.0,0.89,0,0,22.97,7,10.01,191,9.8,1482850800
2016-12-28,2016-12-28T12:00:00,33.27,0.75,21.99,0.62,0,0,29.97,7,10.01,161,3.1,1482937200
2016-12-29,2016-12-29T12:00:00,37.72,0.75,24.98,0.71,0,0,30.98,7,10.01,341,2.57,1483023600
2016-12-30,2016-12-30T12:00:00,41.91,0.44,24.97,0.6,0,0,33.96,9,10.01,350,4.1,1483110000
2016-12-31,2016-12-31T12:00:00,40.63,0.44,25.99,0.71,0,0,31.98,9,10.01,20,3.6,1483196400
2017-01-01,2017-01-01T12:00:00,40.53,0.19,23.97,0.56,0,0,33.96,10,10.01,341,3.6,1483282800
2017-01-02,2017-01-02T12:00:00,41.91,0.75,24.97,0.6,0,0,33.96,7,10.01,11,2.6,1483369200
2017-01-03,2017-01-03T12:00:00,38.24,0.13,21.98,0.5,0,0,33.96,11,10.01,20,4.1,1483455600
2017-01-04,2017-01-04T12:00:00,41.86,0.19,23.96,0.53,0,0,34.98,10,10.01,0,6.2,1483542000
2017-01-05,2017-01-05T12:00:00,31.23,0.75,22.98,0.74,0,0,27.98,7,10.01,200,7.7,1483628400
2017-01-06,2017-01-06T12:00:00,29.57,0.75,22.98,0.79,0,0,26.97,7,10.01,101,1,1483714800
2017-01-07,2017-01-07T12:00:00,39.23,0.19,23.97,0.59,0,0,32.98,10,10.01,0,4.6,1483801200
2017-01-08,2017-01-08T12:00:00,41.91,0.19,22.96,0.47,0,0,35.99,10,10.01,350,5.09,1483887600
2017-01-09,2017-01-09T12:00:00,42.04,0.63,21.97,0.42,0,0,36.97,7,10.01,0,7.7,1483974000
2017-01-10,2017-01-10T12:00:00,40.61,0.19,22.96,0.5,0,0,34.98,10,10.01,251,3.1,1484060400
2017-01-11,2017-01-11T12:00:00,36.76,0.75,22.97,0.59,0,0,31.98,7,10.01,120,4.1,1484146800
2017-01-12,2017-01-12T12:00:00,43.19,0.75,23.96,0.5,0,0,35.99,7,10.01,110,3.1,1484233200
2017-01-13,2017-01-13T12:00:00,40.61,0.44,22.96,0.5,0,0,34.98,9,10.01,,,1484319600
2017-01-14,2017-01-14T12:00:00,40.79,0.75,21.97,0.44,0,0,35.99,7,10.01,0,3.6,1484406000
2017-01-15,2017-01-15T12:00:00,41.01,0.44,20.96,0.4,0,0,36.97,9,10.01,11,3.6,1484492400
2017-01-16,2017-01-16T12:00:00,27.76,1,22.98,0.84,0,0,25.98,5,10.01,90,3.6,1484578800
2017-01-17,2017-01-17T12:00:00,31.87,0.75,19.98,0.55,0,0,29.97,7,10.01,230,3.6,1484665200
2017-01-18,2017-01-18T12:00:00,37.02,0.75,21.98,0.53,0,0,32.98,7,10.01,180,3.6,1484751600
2017-01-19,2017-01-19T12:00:00,37.28,0.44,20.97,0.47,0,0,33.96,9,10.01,71,1.55,1484838000
2017-01-20,2017-01-20T12:00:00,38.05,0.19,22.97,0.56,0,0,32.98,10,10.01,71,3.1,1484924400
2017-01-21,2017-01-21T12:00:00,41.86,0.44,23.96,0.53,0,0,34.98,9,10.01,41,3.1,1485010800
2017-01-22,2017-01-22T12:00:00,38.05,0.19,22.97,0.56,0,0,32.98,10,10.01,350,3.1,1485097200
2017-01-23,2017-01-23T12:00:00,36.76,0.44,22.97,0.59,0,0,31.98,9,10.01,341,2.06,1485183600
2017-01-24,2017-01-24T12:00:00,35.46,0.75,22.97,0.63,0,0,30.98,6,10.01,311,2.6,1485270000
2017-01-25,2017-01-25T12:00:00,35.07,0.44,23.98,0.7,0,0,29.97,8,10.01,281,2.57,1485356400
2017-01-26,2017-01-26T12:00:00,27.66,0.75,16.98,0.54,0,0,26.97,6,10.01,191,6.2,1485442800
2017-01-27,2017-01-27T12:00:00,26.97,0.44,12.98,0.42,0,0,26.97,8,10.01,140,2.06,1485529200
2017-01-28,2017-01-28T12:00:00,28.78,0.13,14.27,0.41,,,28.78,10,,50,2.6,1485615600
2017-01-29,2017-01-29T12:00:00,35.78,0.19,21.98,0.56,0,0,31.98,10,10.01,60,2.06,1485702000
2017-01-30,2017-01-30T12:00:00,35.02,0.5,21.68,0.56,,,31.59,8,,0,3.6,1485788400
2017-01-31,2017-01-31T12:00:00,28.79,0.75,20.99,0.7,0,0,26.97,6,10.01,20,7.7,1485874800
2017-02-01,2017-02-01T12:00:00,36.76,0.75,22.97,0.59,0,0,31.98,6,10.01,20,4.1,1485961200
2017-02-02,2017-02-02T12:00:00,31.34,0.75,20.99,0.62,,,28.98,6,10.01,270,2.6,1486047600
2017-02-03,2017-02-03T12:00:00,37.02,0.44,21.98,0.53,0,0,32.98,8,10.01,350,3.1,1486134000
2017-02-04,2017-02-04T12:00:00,41.86,0.44,23.96,0.53,0,0,34.98,8,10.01,20,6.2,1486220400
2017-02-05,2017-02-05T12:00:00,23.64,0.75,21.0,0.89,0,0,22.97,6,10.01,210,4.6,1486306800
2017-02-06,2017-02-06T12:00:00,28.55,0.44,16.98,0.51,0,0,27.98,8,10.01,110,3.1,1486393200
2017-02-07,2017-02-07T12:00:00,28.58,0.13,17.08,0.52,,,27.98,10,,110,2.6,1486479600
2017-02-08,2017-02-08T12:00:00,33.98,0.5,17.97,0.41,0,0,32.98,8,10.01,30,3.1,1486566000
2017-02-09,2017-02-09T12:00:00,39.23,0.75,23.97,0.59,0,0,32.98,6,10.01,20,3.1,1486652400
2017-02-10,2017-02-10T12:00:00,22.69,1,21.01,0.94,0,0,21.98,5,8,170,3.1,1486738800
2017-02-11,2017-02-11T12:00:00,27.59,0.75,22.0,0.79,0,0,25.98,6,10.01,131,1.5,1486825200
2017-02-12,2017-02-12T12:00:00,30.5,0.75,22.29,0.72,,,27.77,6,,270,4.1,1486911600
2017-02-13,2017-02-13T12:00:00,29.23,0.44,18.98,0.58,0,0,27.98,8,10.01,230,3.6,1486998000
2017-02-14,2017-02-14T12:00:00,31.34,0.75,20.99,0.62,0,0,28.98,6,10.01,161,2.6,1487084400
2017-02-15,2017-02-15T12:00:00,37.88,0.75,23.97,0.63,0,0,31.98,6,10.01,20,6.2,1487170800
2017-02-16,2017-02-16T12:00:00,39.23,0.25,23.97,0.59,0,0,32.98,9,10.01,0,3.6,1487257200
2017-02-17,2017-02-17T12:00:00,37.02,0.19,21.98,0.53,0,0,32.98,9,10.01,0,5.7,1487343600
2017-02-18,2017-02-18T12:00:00,38.05,0.5,22.97,0.56,,,32.98,8,,11,5.7,1487430000
2017-02-19,2017-02-19T12:00:00,36.18,0.75,23.67,0.65,,,30.98,6,,0,3.6,1487516400
2017-02-20,2017-02-20T12:00:00,37.01,0.75,22.97,0.58,,,32.18,6,,,,1487602800
2017-02-21,2017-02-21T12:00:00,39.23,0.38,23.97,0.59,,,32.98,8,10.01,50,1.5,1487689200
2017-02-22,2017-02-22T12:00:00,38.24,0.63,21.98,0.5,,,33.96,7,10.01,341,3.1,1487775600
2017-02-23,2017-02-23T12:00:00,38.05,0.75,22.97,0.56,0,0,32.98,6,10.01,320,2.6,1487862000
2017-02-24,2017-02-24T12:00:00,34.54,0.13,21.98,0.59,,,30.98,10,10.01,270,1.5,1487948400
2017-02-25,2017-02-25T12:00:00,35.78,0.44,21.98,0.56,0,0,31.98,8,10.01,80,1.5,1488034800
2017-02-26,2017-02-26T12:00:00,38.05,0.44,22.97,0.56,0,0,32.98,8,10.01,101,1.5,1488121200
2017-02-27,2017-02-27T12:00:00,40.61,0.44,22.96,0.5,0,0,34.98,8,10.01,311,3.09,1488207600
2017-02-28,2017-02-28T12:00:00,35.07,0.75,23.98,0.7,0,0,29.97,6,10.01,330,2.1,1488294000
2017-03-01,2017-03-01T12:00:00,36.52,0.75,23.98,0.66,0,0,30.98,6,10.01,341,1.55,1488380400
2017-03-02,2017-03-02T12:00:00,39.17,0.44,24.98,0.67,0,0,31.98,8,10.01,30,4.1,1488466800
2017-03-03,2017-03-03T12:00:00,39.3,0.75,22.96,0.53,0,0,33.96,6,10.01,350,5.09,1488553200
2017-03-04,2017-03-04T12:00:00,30.82,1,24.99,0.89,0,0,26.97,5,10.01,341,2.6,1488639600
2017-03-05,2017-03-05T12:00:00,30.02,1,23.99,0.84,0,0,26.97,5,10.01,161,2.06,1488726000
2017-03-06,2017-03-06T12:00:00,39.17,0.44,24.98,0.67,0,0,31.98,7,10.01,30,1.02,1488812400
2017-03-07,2017-03-07T12:00:00,41.86,0.44,23.96,0.53,0,0,34.98,7,10.01,,0,1488898800
2017-03-08,2017-03-08T12:00:00,41.86,0.19,23.96,0.53,0,0,34.98,9,10.01,30,4.1,1488985200
2017-03-09,2017-03-09T12:00:00,39.3,0.44,22.96,0.53,0,0,33.96,7,10.01,11,6.2,1489071600
2017-03-10,2017-03-10T12:00:00,38.05,0.75,22.97,0.56,0,0,32.98,6,10.01,230,4.6,1489158000
2017-03-11,2017-03-11T12:00:00,36.52,0.75,23.98,0.66,0,0,30.98,6,10.01,30,2.6,1489244400
2017-03-12,2017-03-12T12:00:00,35.59,0.19,26.0,0.84,0,0,28.98,8,10.01,200,7.2,1489330800
2017-03-13,2017-03-13T12:00:00,26.97,0.38,10.98,0.37,0,0,26.97,7,10.01,140,3.6,1489417200
2017-03-14,2017-03-14T12:00:00,28.98,,13.97,0.4,0,0,28.98,,10.01,101,2.1,1489503600
2017-03-15,2017-03-15T12:00:00,39.3,0.19,22.96,0.53,0,0,33.96,8,10.01,20,5.09,1489590000
2017-03-16,2017-03-16T12:00:00,23.78,1,22.01,0.94,0,0,22.97,4,10.01,200,5.09,1489676400
2017-03-17,2017-03-17T12:00:00,23.18,0.75,14.69,0.59,,,23.18,6,,180,6.2,1489762800
2017-03-18,2017-03-18T12:00:00,25.98,0.13,13.98,0.48,0,0,25.98,8,10.01,170,3.6,1489849200
2017-03-19,2017-03-19T12:00:00,30.77,0.19,19.98,0.58,0,0,28.98,8,10.01,180,1.55,1489935600
2017-03-20,2017-03-20T12:00:00,31.87,0.75,19.98,0.55,0,0,29.97,6,10.01,50,2.1,1490022000
2017-03-21,2017-03-21T12:00:00,33.01,0.19,19.98,0.52,0,0,30.98,8,10.01,60,3.1,1490108400
2017-03-22,2017-03-22T12:00:00,31.31,0.75,18.98,0.52,0,0,29.97,5,10.01,50,3.1,1490194800
